Row Labels,DELL,IBM,MSFT,NFLX
20110524,15.45,167.99001,24.15,35.37143
20110525,15.51,167.75,24.19,37.06714286
20110526,15.8,167.17999,24.67,37.67857143
20110527,15.79,167.5,24.76,37.78714429
20110531,16.08,168.92999,25.01,38.68571286
20110601,15.595,166.56,24.43,38.18000143
20110602,15.765,166.09,24.22,38.81428714
20110603,15.59,165.05,23.905,39.10028571
20110606,15.905,164.75,24.01,37.51285714
20110607,15.9,163.69,24.06,37.67
20110608,15.64,164.34,23.94,37.46571571
20110609,15.67,164.84,23.96,37.51000143
20110610,15.465,163.17999,23.705,36.94600143
20110613,15.78,163.17,24.04,36.74571429
20110614,16.115,164.12,24.22,37.30399857
20110615,15.99,162.33,23.74,36.73142857
20110616,16,162.67,23.995,35.61428571
20110617,16.015,164.44,24.26,35.09571429
20110620,16.19,165.02,24.47,35.09
20110621,16.33,166.22,24.76,36.23571286
20110622,16.21,165.67999,24.65,35.52285714
20110623,16.27,166.12,24.63,36.53142857
20110624,15.93,165.07001,24.3,36.70857
20110627,15.94,167.62,25.2,37.16
20110628,16.01,170.00999,25.8,37.87
20110629,16.42,170.53999,25.62,37.84857143
20110630,16.67,171.55,26,37.52714286
20110701,16.98,174.53999,26.02,38.28428429
20110705,16.98,175.42999,26.03,41.37571429
20110706,16.91,177.71001,26.33,41.56571286
20110707,17.15,176.48,26.77,41.77428714
20110708,17.14,176.49001,26.92,42.16285857
20110711,16.65,174.99001,26.63,41.53428429
20110712,16.55,174.05,26.54,41.60999857
20110713,16.53,174.32001,26.63,42.67571571
20110714,16.69,174.23,26.47,40.94571429
20110715,16.97,175.53999,26.78,40.98999857
20110718,16.79,175.28,26.59,39.85714286
20110719,17.42,185.21001,27.54,41.04143
20110720,17.52,183.64999,27.06,40.19999857
20110721,17.11,184.89999,27.095,39.40142857
20110722,17.04,185.17999,27.53,39.51142714
20110725,17.13,183.7,27.91,40.21857143
20110726,17.115,182.92999,28.08,38.13
20110727,16.445,181.35001,27.33,38.48857286
20110728,16.56,181.8,27.72,38.08857143
20110729,16.24,181.85001,27.4,37.99857
20110801,16.24,180.75,27.27,37.62571429
20110802,15.78,178.05,26.8,36.74285857
20110803,15.89,178.83,26.92,37.14285714
20110804,14.995,171.48,25.94,35.11
20110805,15.06,172.98,25.68,34.44428571
20110808,13.95,166.22,24.48,32.37714286
20110809,14.42,170.61,25.58,33.97142857
20110810,13.65,162.53999,24.2,33.20285714
20110811,14.72,166.73,25.19,34.73285714
20110812,14.87,168.2,25.1,34.85714286
20110815,15.5,172.99001,25.51,35.18285714
20110816,15.8,171.24001,25.35,34.14857
20110817,14.2,171.48,25.245,33.17714429
20110818,13.761,163.83,24.67,31.06857143
20110819,14,157.53999,24.05,29.31571571
20110822,14.02,158.98,23.98,29.31571571
20110823,14.68,164.32001,24.72,31.36285571
20110824,14.68,166.75999,24.9,30.86142857
20110825,14.21,165.58,24.57,30.83285714
20110826,14.69,169.14,25.25,31.69857143
20110829,14.97,172.62,25.84,32.14785714
20110830,14.86,172.50999,26.23,33.75428571
20110831,14.865,171.91,26.6,33.57285571
20110901,14.7,170.33,26.21,33.32428571
20110902,14.24,166.98,25.8,30.44428571
20110906,14.25,165.11,25.51,31.25285714
20110907,14.55,167.31,26,30.85714286
20110908,14.34,165.25,26.22,30.17142857
20110909,13.97,161.37,25.74,29.13857143
20110912,14.19,162.42,25.89,30.00714286
20110913,14.38,163.42999,26.04,29.82142857
20110914,14.86,167.24001,26.5,29.81571571
20110915,15.31,170.09,26.99,24.17857143
20110916,15.2,172.99001,27.12,22.17
20110919,14.87,173.13,27.21,20.53571429
20110920,14.88,174.72,26.98,18.57571429
20110921,14.69,173.02,25.99,18.35714286
20110922,14,168.62,25.06,18.36142857
20110923,14.4,169.34,25.06,18.48
20110926,14.75,174.50999,25.44,18.88857143
20110927,15.17,177.71001,25.67,18.21285714
20110928,14.9,177.55,25.575,18.16285714
20110929,14.87,179.17,25.45,16.17
20110930,14.14,174.87,24.89,16.18142857
20111003,13.91,173.28999,24.53,16.17857143
20111004,14.53,174.74001,25.34,16.41428571
20111005,15.38,176.85001,25.89,17.10857143
20111006,15.55,181.69,26.34,17.60571429
20111007,15.28,182.39,26.25,16.74428571
20111010,16.1,186.62,26.94,15.94571429
20111011,16.18,185,27,15.52285714
20111012,16.24,186.12,26.96,16.23142857
20111013,16.36,186.82001,27.18,16.71571429
20111014,16.62,190.53,27.27,16.57714286
20111017,15.97,186.59,26.98,16.76142857
20111018,16.37,178.89999,27.31,15.96285714
20111019,15.9,177.39,27.13,15.63142857
20111020,15.05,177.25,27.04,15.92571429
20111021,15.24,181.63,27.16,16.72
20111024,15.7,182.25,27.19,16.97714286
20111025,15.61,180.36,26.81,11.05285714
20111026,15.91,181.97,26.59,11.34285714
20111027,16.32,185.88,27.25,11.55142857
20111028,16.31,187.45,26.98,12.02
20111031,15.81,184.63,26.63,11.72571429
20111101,15.13,181.35001,25.99,11.44142857
20111102,15.45,183.92,26.01,11.91285714
20111103,15.67,187.3,26.53,13.18428571
20111104,15.36,186.38,26.25,12.86
20111107,15.55,187.32001,26.8,12.97571429
20111108,15.59,187.25,27.16,12.92428571
20111109,14.8,182.24001,26.2,12.57857143
20111110,14.96,183.35001,26.28,12.16
20111111,15.35,187.38,26.91,12.53571429
20111114,15.32,187.35001,26.76,12.24571429
20111115,15.63,188.75,26.74,12.32571429
20111116,15.13,186.62,26.07,11.59714286
20111117,14.92,185.73,25.54,10.92285714
20111118,14.9,185.24001,25.3,11.15142857
20111121,14.87,181.48,25,10.63857143
20111122,14.83,181.31,24.79,10.06428571
20111123,14.3,177.95,24.47,9.785714286
20111125,14.22,177.06,24.3,9.122571429
20111128,14.98,182.21001,24.87,9.992857143
20111129,14.94,180.94,24.84,9.652857143
20111130,15.76,188,25.58,9.218571429
20111201,15.8,189.45,25.28,9.595714286
20111202,15.7,189.66,25.22,9.481428571
20111205,15.93,190.84,25.7,10.01714286
20111206,15.86,192.94,25.66,9.734285714
20111207,15.9,194.05,25.6,10.28
20111208,15.5,191.58,25.4,9.917142857
20111209,15.79,194.56,25.7,10.12714286
20111212,15.42,192.17999,25.51,10.75142857
20111213,15.19,191.14999,25.76,10.30142857
20111214,15.05,188.72,25.59,10.14857143
20111215,15.05,187.48,25.56,9.96
20111216,15.03,183.57001,26,9.974285714
20111219,14.68,182.89,25.53,9.592857143
20111220,15.15,187.24001,26.025,10.2
20111221,14.7,181.47,25.76,10.13857143
20111222,14.765,182.03999,25.81,10.54857143
20111223,14.9,184.75,26.03,10.37428571
20111227,14.86,184.95,26.04,10.08514286
20111228,14.675,183.99001,25.82,9.885714286
20111229,14.76,186.17999,26.02,9.9
20111230,14.63,183.88,25.96,9.898571429
20120103,14.975,186.3,26.765,10.32
20120104,15.02,185.53999,27.4,11.49285714
20120105,15.17,184.66,27.68,11.32857143
20120106,15.34,182.53999,28.105,12.32714286
20120109,15.575,181.59,27.74,14.02571429
20120110,15.82,181.31,27.84,13.69
20120111,15.8,182.32001,27.72,13.16428571
20120112,15.94,180.55,28,13.16428571
20120113,15.88,179.16,28.25,13.48285714
20120117,16.08,180,28.255,13.53142857
20120118,16.39,181.07001,28.23,14.07714286
20120119,16.57,180.52,28.12,14.78
20120120,16.67,188.52,29.71,14.32
20120123,16.87,189.98,29.73,13.42285714
20120124,16.85,191.92999,29.34,13.23857143
20120125,16.79,191.73,29.56,13.57714286
20120126,16.69,190.98,29.5,16.57285714
20120127,16.74,190.46001,29.23,17.68428571
20120130,16.98,192.5,29.61,17.91857143
20120131,17.23,192.60001,29.53,17.17142857
20120201,17.4,192.62,29.89,17.56714286
20120202,17.6,191.53,29.95,17.71428571
20120203,17.66,193.64,30.24,18.06142857
20120206,17.65,192.82001,30.2,18.46428571
20120207,17.83,193.35001,30.35,18.26857143
20120208,18.05,192.95,30.66,17.71428571
20120209,18.06,193.13,30.77,17.83428571
20120210,17.75,192.42,30.495,17.70428571
20120213,17.98,192.62,30.58,16.9
20120214,18.04,192.22,30.25,17.58142857
20120215,17.99,192.25,30.05,17.43714286
20120216,18.32,193.02,31.285,17.41571429
20120217,18.16,193.42,31.25,17.40714286
20120221,18.21,193.39,31.44,16.77142857
20120222,17.15,193.87,31.27,16.05714286
20120223,17.4,197.61,31.37,16.14142857
20120224,17.43,197.75999,31.48,15.95285714
20120227,17.52,197.53,31.35,15.63
20120228,17.58,197.98,31.87,16.18857143
20120229,17.3,196.73,31.74,15.81857143
20120301,17.38,197.53,32.29,16.10714286
20120302,17.36,198.81,32.075,16.44285714
20120305,17.11,200.66,31.8,15.83
20120306,16.81,197.25999,31.555,15.30428571
20120307,17,197.77,31.84,15.02714286
20120308,17.21,199.81,32.01,15.43857143
20120309,16.93,200.62,31.99,15.59
20120312,16.96,201,32.04,15.17142857
20120313,17.23,203.78,32.67,15.19285714
20120314,17.42,204.72,32.77,15.03571429
20120315,17.35,206,32.85,15.73857143
20120316,17.3,206.00999,32.6,15.70857143
20120319,17.37,205.72,32.2,16.33285714
20120320,17.16,204.25,31.99,16.43142857
20120321,17.22,204.69,31.91,17.15714286
20120322,17.02,205.49001,31.995,16.96142857
20120323,16.475,205.48,32.01,17.17
20120326,16.7,207.77,32.59,17.42714286
20120327,16.66,207.17999,32.52,17.23857143
20120328,16.515,207.28999,32.19,16.97214286
20120329,16.6,208.27,32.12,16.43571429
20120330,16.595,208.64999,32.255,16.43428571
20120402,16.77,209.47,32.29,16.28142857
20120403,16.61,209.5,31.94,16.13714286
20120404,16.46,206.05,31.21,15.75142857
20120405,16.49,205.47,31.52,15.78571429
20120409,16.22,204.94,31.1,15.24
20120410,16.25,202.33,30.47,14.56
20120411,16.255,202.58,30.345,14.25857143
20120412,16.265,205.32001,30.975,14.89428571
20120413,16.11,202.8,30.81,14.88142857
20120416,16.13,202.72,31.075,14.45
20120417,16.38,207.45,31.44,15.28857143
20120418,16.16,200.13,31.14,15.28
20120419,16.155,199.50999,31.01,15.29857143
20120420,16.16,199.60001,32.42,15.15857143
20120423,16.1,198.62,32.12,14.54857143
20120424,16.18,200,31.92,12.52571429
20120425,16.42,203.57001,32.2,12.33571429
20120426,16.53,205.58,32.11,12.15285714
20120427,16.44,206.81,31.98,11.96285714
20120430,16.37,207.08,32.015,11.44857143
20120501,16.4,208,32.01,11.62285714
20120502,16.175,208.06,31.8,11.74714286
20120503,16.23,207.24001,31.76,10.85285714
20120504,15.81,204.99001,30.98,10.44928571
20120507,15.82,203.75,30.65,10.49285714
20120508,15.71,201.48,30.5,10.39857143
20120509,15.67,201.23,30.76,10.62142857
20120510,15.55,200.60001,30.74,10.34571429
20120511,15.42,201.17,31.16,11.05428571
20120514,15.44,199.44,30.68,10.99428571
20120515,15.34,199.03999,30.21,11.06857143
20120516,15.015,199.73,29.9,10.6
20120517,14.94,197.89,29.72,10.28142857
20120518,14.74,195.88,29.27,9.994285714
20120521,14.97,197.75999,29.75,10.24857143
20120522,15.08,196.82001,29.76,9.672857143
20120523,12.49,196.12,29.11,10.27285714
20120524,12.45,196.09,29.07,10.03857143
20120525,12.46,194.3,29.06,10.03142857
20120529,12.66,196.46001,29.56,9.92
20120530,12.56,194.53,29.34,9.62
20120531,12.33,192.89999,29.19,9.062857143
20120601,12.07,189.08,28.45,8.992857143
20120604,12,188.53999,28.55,9.285714286
20120605,12.16,189.2,28.505,9.261428571
20120606,12.215,193.99001,29.35,9.411428571
20120607,12.13,194.44,29.23,9.234285714
20120608,12.12,195.14,29.65,9.377142857
20120611,11.86,192.50999,28.895,9
20120612,11.97,194.55,29.29,9.002857143
20120613,12.275,193.10001,29.13,8.975714286
20120614,12.34,195.10001,29.34,8.951428571
20120615,12.3,199.10001,30.02,9.398571429
20120618,12.42,198.28999,29.84,9.532857143
20120619,12.18,198.92999,30.7,9.975714286
20120620,12.3,198.78,30.93,9.737
20120621,12,193.39,30.135,9.405714286
20120622,12.2,193.7,30.7,9.694285714
20120625,11.945,192.86,29.865,9.575714286
20120626,11.925,191.95,30.02,9.542857143
20120627,12.33,193,30.17,9.498571429
20120628,11.95,191.39999,29.91,9.622857143
20120629,12.51,195.58,30.59,9.783571429
20120702,12.385,195.83,30.56,9.692857143
20120703,12.68,195.92999,30.76,10.29142857
20120705,12.63,195.28999,30.7,11.67428571
20120706,12.56,191.41,30.185,11.69857143
20120709,12.27,189.67,30,11.85571429
20120710,12.3,186.25999,29.74,11.46142857
20120711,12.28,185.25,29.3,11.66285714
20120712,12.13,183.09,28.63,12.13857143
20120713,12.32,186.00999,29.39,12.12857143
20120716,12.19,184.78999,29.44,11.85428571
20120717,12.12,183.64999,29.66,11.68285714
20120718,12.07,188.25,30.45,11.61
20120719,12.23,195.34,30.665,11.87428571
20120720,12.005,192.45,30.115,11.68857143
20120723,11.8,190.83,29.28,11.42
20120724,11.565,190.34,29.15,11.48428571
20120725,11.49,191.08,28.83,8.611428571
20120726,11.83,193.95,29.16,8.144285714
20120727,12.025,196.39,29.755,8.417142857
20120730,11.85,196.67999,29.64,8.25
20120731,11.88,195.98,29.47,8.121428571
20120801,11.79,195.17999,29.41,7.785714286
20120802,11.47,194.45,29.19,7.695714286
20120803,11.7,198.52,29.75,7.701428571
20120806,11.8,198.75999,29.95,8.112857143
20120807,12.15,199.92999,30.26,8.271428571
20120808,12.3,199.03,30.33,8.257142857
20120809,12.39,198.42,30.5,8.272857143
20120810,12.41,199.28999,30.42,8.557142857
20120813,12.33,199.00999,30.39,8.558571429
20120814,12.19,198.28999,30.13,8.822857143
20120815,12.21,198.39999,30.2,9.037142857
20120816,12.23,200.84,30.78,9.187142857
20120817,12.22,201.22,30.9,9.098571429
20120820,12.56,200.5,30.74,9.177142857
20120821,12.34,198.64999,30.8,9.371428571
20120822,11.68,197.25,30.54,9.342857143
20120823,11.24,195.7,30.255,9.15
20120824,11.26,197.77,30.56,9.022857143
20120827,11.12,195.69,30.69,8.912857143
20120828,10.911,194.87,30.63,8.992857143
20120829,10.88,195.08,30.65,9.062857143
20120830,10.68,193.37,30.32,8.64
20120831,10.59,194.85001,30.82,8.531428571
20120904,10.56,194.53999,30.385,7.99
20120905,10.52,195.03999,30.39,7.851428571
20120906,10.52,199.10001,31.345,8.092857143
20120907,10.64,199.5,30.95,8.094285714
20120910,10.614,200.95,30.72,7.988571429
20120911,10.64,203.27,30.79,8.165714286
20120912,10.64,203.77,30.78,8.172857143
20120913,10.63,206.36,30.935,8.285714286
20120914,10.83,206.81,31.21,8.645714286
20120917,10.7,207.14999,31.21,8.145714286
20120918,10.565,207.07001,31.175,8.008571429
20120919,10.438,206.42999,31.052,8.148571429
20120920,10.5,206.17999,31.45,8.391428571
20120921,10.365,205.98,31.19,8.255714286
20120924,10.16,205.28999,30.78,8.055714286
20120925,9.98,204.98,30.39,7.685714286
20120926,10.005,204,30.165,7.875714286
20120927,10.04,205.91,30.16,7.935714286
20120928,9.855,207.45,29.76,7.777142857
20121001,9.795,210.47,29.49,8.007142857
20121002,9.9,209.84,29.66,8.065714286
20121003,9.43,210.50999,29.86,8.94
20121004,9.465,210.39,30.03,9.524285714
20121005,9.66,210.59,29.85,9.508571429
20121008,9.8,209.82001,29.78,10.50285714
20121009,9.56,207.99001,29.28,9.361157143
20121010,9.43,205.82001,28.98,9.357142857
20121011,9.35,205.75999,28.95,9.425714286
20121012,9.69,207.8,29.2,9.1905
20121015,9.76,208.92999,29.51,9.251428571
20121016,9.8976,211,29.49,9.435714286
20121017,9.845,200.63,29.59,9.788571429
20121018,9.8,194.96001,29.495,9.622857143
20121019,9.55,193.36,28.64,9.282857143
20121022,9.59,194.39999,28,9.697142857
20121023,9.35,191.25,28.047,9.745714286
20121024,9.25,190.72,27.9019,8.588242857
20121025,9.24,191.60001,27.88,8.787142857
20121026,9.24,193.27,28.21,9.94
20121031,9.24,194.53,28.54,11.31991429
20121101,9.325,197.14999,29.515,11.09857143
20121102,9.15,193.42999,29.4998,10.98571429
20121105,9.35,194.14,29.63,11.17714286
20121106,9.53,195.07001,29.86,10.91
20121107,9.18,191.16,29.08,11.09714286
20121108,9.45,190.10001,28.81,10.85285714
20121109,9.41,189.64,28.83,11.12857143
20121112,9.345,189.25,28.22,11.17
20121113,9.4,188.32001,27.0895,11.37258571
20121114,9.58,185.50999,26.84,11.39725714
20121115,9.56,185.85001,26.6607,11.64005714
20121116,8.859,186.94,26.5209,11.55714286
20121119,9.13,190.35001,26.7277,11.62295714
20121120,8.985,189.2,26.71,11.77142857
20121121,9.06,190.28999,26.95,11.85714286
20121123,9.55,193.49001,27.7,11.85
20121126,9.945,192.88,27.385,11.72285714
20121127,9.77,191.23,27.08,11.86857143
20121128,9.71,191.98,27.36,11.74714286
20121129,9.72,191.53,26.95,11.62571429
20121130,9.64,190.07001,26.615,11.67285714
20121203,10.06,189.48,26.4294,10.85714286
20121204,10.31,189.36,26.37,12.37844286
20121205,10.37,188.64999,26.67,11.91
20121206,10.49,189.7,26.725,12.31
20121207,10.455,191.95,26.455,12.28285714
20121210,10.63,192.62,26.94,12.11428571
20121211,10.6696,194.2,27.32,12.29767143
20121212,10.57,192.95,27.24,12.96135714
20121213,10.53,191.99001,27.11,13.22285714
20121214,10.43,191.75999,26.81,13.32857143
20121217,10.255,193.62,27.095,13.52857143
20121218,10.56,195.69,27.56,13.66297143
20121219,10.49,195.08,27.31,13.4255
20121220,10.4999,194.77,27.68,13.35714286
20121221,10.43,193.42,27.45,13.04857143
20121224,10.24,192.39999,27.06,12.89
20121226,10.28,191.95,26.86,12.95
20121227,10.19,192.71001,26.96,12.92857143
20121228,9.97,189.83,26.55,12.76142857
20121231,10.14,191.55,26.7097,13.22714286
20130102,10.675,196.35001,27.62,13.14428571
20130103,10.94,195.27,27.25,13.79857143
20130104,10.97,193.99001,26.74,13.71142857
20130107,11.06,193.14,26.69,14.17148571
20130108,10.77,192.87,26.55,13.87947143
20130109,10.93,192.32001,26.7,13.70142857
20130110,11.04,192.88,26.46,14
20130111,10.88,194.45,26.83,14.47
20130114,12.29,192.62,26.89,14.77785714
20130115,13.17,192.5,27.21,14.52714286
20130116,12.61,192.59,27.04,13.92571429
20130117,12.82,193.64999,27.25,13.95714286
20130118,12.84,194.47,27.25,14.16714286
20130122,13.12,196.08,27.15,13.97285714
20130123,13.08,204.72,27.61,14.75142857
20130124,13,204.42,27.63,20.98
20130125,13.16,204.97,27.88,24.22285714
20130128,13.04,204.92999,27.911,23.15857143
20130129,13.247,203.89999,28.01,24.16
20130130,13.37,203.52,27.85,23.95714286
20130131,13.24,203.07001,27.45,23.60571571
20130201,13.63,205.17999,27.93,23.54285714
20130204,13.27,203.78999,27.44,24.96285857
20130205,13.42,202.78999,27.495,24.91242714
20130206,13.52,201.02,27.34,26.34428571
20130207,13.53,199.74001,27.283,25.99457286
20130208,13.63,201.67999,27.55,25.85285714
20130211,13.7,200.16,27.86,25.41285714
20130212,13.79,200.03999,27.88,25.42142857
20130213,13.77,200.09,28.03,26.60985714
20130214,13.71,199.64999,28.04,26.77142714
20130215,13.81,200.98,28.01,27.07314143
20130219,13.805,200.32001,28.045,28.06428571
20130220,13.83,199.31,27.87,26.73142857
20130221,13.82,198.33,27.49,26.73571286
20130222,13.92,201.09,27.76,25.69428571
20130225,13.85,197.50999,27.37,25.61714429
20130226,13.88,199.14,27.37,26.29857143
20130227,13.92,202.33,27.81,26.33143
20130228,13.95,200.83,27.8,26.86857143
20130301,14,202.91,27.95,27.05285714
20130304,14,205.19,28.15,25.88714429
20130305,14.07,206.53,28.35,25.96142857
20130306,14.32,208.38,28.09,26.13428571
20130307,14.22,209.42,28.14,25.93714286
20130308,14.16,210.38,28,26.38571429
20130311,14.37,210.08,27.87,25.77857143
20130312,14.32,210.55,27.91,26.01571429
20130313,14.3,212.06,27.915,27.48
20130314,14.26,215.8,28.135,26.91
20130315,14.31,214.92,28.035,26.40714429
20130318,14.17,213.21001,28.1,26.51285714
20130319,14.31,213.44,28.18,25.91
20130320,14.33,215.06,28.315,26.15
20130321,14.14,212.25999,28.11,25.99857286
20130322,14.14,212.08,28.25,25.9
20130325,14.51,210.74001,28.16,25.82714143
20130326,14.495,212.36,28.155,27.23
20130327,14.34,210.89,28.37,27.17714429
20130328,14.33,213.3,28.605,27.04
20130401,14.3,212.38,28.61,26.06142714
20130402,14.255,214.36,28.8,25.24142857
20130403,14.23,212.66,28.56,24.24857286
20130404,14.26,211.31,28.595,23.81285714
20130405,14.22,209.41,28.7,23.52285714
20130408,14.2,209.32001,28.59,23.29428571
20130409,14.19,209.22,29.61,24.19428571
20130410,14.21,212,30.28,23.72428714
20130411,14.035,212.92,28.935,24.71571286
20130412,14.09,211.38,28.79,24.74285714
20130415,14.04,209.25999,28.69,25.21428571
20130416,14.04,212,28.97,25.12143
20130417,13.97,209.67,28.825,24.19428571
20130418,13.95,207.14999,28.79,23.40285857
20130419,13.4,190,29.765,23.33857143
20130422,13.24,187.83,30.83,24.91
20130423,13.085,191.61,30.6,30.99857286
20130424,13.3,191.71001,31.76,30.96
20130425,13.34,193.95,31.94,30.53571429
20130426,13.35,194.31,31.79,30.79285714
20130429,13.34,199.14999,32.61,30.71614286
20130430,13.4,202.53999,33.1,30.86714429
20130501,13.33,199.63,32.72,30.41571429
20130502,13.33,202.39,33.16,30.64143
20130503,13.31,204.50999,33.49,30.49285714
20130506,13.29,202.78,33.75,30.09857143
20130507,13.26,203.63,33.31,29.46428571
20130508,13.23,204.82001,32.99,29.80142857
20130509,13.32,203.24001,32.66,30.91571429
20130510,13.45,204.47,32.69,31.09914286
20130513,13.52,202.47,33.03,32.76842857
20130514,13.47,203.21001,33.53,33.42428571
20130515,13.45,203.32001,33.845,34.77142714
20130516,13.43,204.69,34.08,33.86142857
20130517,13.4,208.44,34.87,34.14285714
20130520,13.41,207.60001,35.08,34.22142857
20130521,13.39,208.64999,34.85,33.87
20130522,13.37,206.99001,34.61,32.65142857
20130523,13.35,206.16,34.15,32.31142714
20130524,13.34,205.72,34.269,32.67714429
20130528,13.36,207.78,35.02,30.59857143
20130529,13.36,207.92,34.88,30.76285714
20130530,13.27,209.36,35.03,31.80857143
20130531,13.355,208.02,34.9,32.32142857
20130603,13.45,208.95,35.59,31.71
20130604,13.42,206.19,34.99,32.18714286
20130605,13.43,202.74001,34.78,31.92285857
20130606,13.49,203.8,34.96,31.10571571
20130607,13.49,206.35001,35.67,31.46
20130610,13.42,205.02,35.47,31.56142714
20130611,13.37,203.98,34.84,30.63714429
20130612,13.37,201.2,35,29.66285714
20130613,13.45,203.77,34.715,30.77
20130614,13.39,202.2,34.4,30.57000143
20130617,13.41,203.03999,35,32.74714286
20130618,13.48,204.87,34.98,32.69
20130619,13.41,201.94,34.59,33.18714286
20130620,13.365,197.35001,33.49,31.93142857
20130621,13.35,195.46001,33.265,30.98571286
20130624,13.34,193.53999,33.715,30.80000143
20130625,13.43,194.98,33.67,30.41428429
20130626,13.46,194.86,34.35,30.30000143
20130627,13.34,195.64999,34.62,30.71
20130628,13.325,191.11,34.545,30.15571429
20130701,13.31,191.28,34.36,32.04
20130702,13.38,191.5,33.94,31.63714429
20130703,13.31,193.25,34.01,31.55857143
20130705,13.03,194.92999,34.21,32.15714429
20130708,13.435,194.98,34.325,33.30000143
20130709,13.36,191.3,34.35,35.34028571
20130710,13.33,192.25,34.7,34.83143
20130711,13.345,192.8,35.685,34.88142857
20130712,13.32,192.07001,35.67,36.75157
20130715,13.146,194,36.17,36.85428714
20130716,13.02,193.85001,36.27,37.21143
20130717,12.88,194.55,35.74,38.27428714
20130718,13.12,197.99001,35.44,38.05857143
20130719,13.14,193.53999,31.4,37.79657
20130722,13.02,194.09,32.01,37.42285571
20130723,12.88,194.98,31.82,35.75142714
20130724,12.915,196.61,31.96,34.47142857
20130725,12.98,197.22,31.39,35.24857286
20130726,12.94,197.35001,31.62,35.18714286
20130729,12.87,196.21001,31.54,34.99428714
20130730,12.86,196.00999,31.85,34.82285571
20130731,12.66,195.03999,31.84,34.92628429
20130801,12.955,195.81,31.67,35.58857143
20130802,13.68,195.16,31.89,35.16857
20130805,13.68,195.5,31.7,36.26285714
20130806,13.73,190.99001,31.58,36.55714143
20130807,13.71,188.56,32.063,35.60143
20130808,13.75,187.92999,32.89,35.77142714
20130809,13.74,187.82001,32.7,36.10714286
20130812,13.73,189.09,32.87,36.65714429
20130813,13.72,188.42,32.23,37.02714286
20130814,13.72,187.53,32.35,37.40142857
20130815,13.705,185.78999,31.79,36.20142857
20130816,13.82,185.34,31.8,36.98142857
20130819,13.79,184.23,31.393,37.11142857
20130820,13.76,184.56,31.62,39.04143
20130821,13.79,184.86,31.61,38.62428571
20130822,13.795,185.19,32.39,38.53571429
20130823,13.81,185.42,34.75,39.76571286
20130826,13.8,184.74001,34.15,40.38857143
20130827,13.775,182.74001,33.26,39.43428714
20130828,13.78,182.16,33.02,40.47999857
20130829,13.75,182.64,33.55,41.12143
20130830,13.77,182.27,33.4,40.55857143
20130903,13.77,183.96001,31.88,41.28571429
20130904,13.81,183.13,31.195,41.77571286
20130905,13.825,184.14999,31.235,42.15857
20130906,13.84,183.03,31.152,41.64857286
20130909,13.84,184.98,31.655,42.02142714
20130910,13.85,186.60001,32.39,44.72285714
20130911,13.85,190.7,32.74,44.04285571
20130912,13.85,190.73,32.69,43.05800143
20130913,13.85,192.17,33.03,43.66428429
20130916,13.85,193.14999,32.801,43.16571429
20130917,13.85,192.16,32.93,42.79285571
20130918,13.865,194.42,33.32,43.84571571
20130919,13.865,193.39,33.64,43.64257
20130920,13.88,190.02,32.791,44.83285571
20130923,13.875,190.99001,32.74,43.14857286
20130924,13.875,189.97,32.455,43.78428429
20130925,13.86,189.47,32.505,43.87714429
20130926,13.86,190.22,32.77,44.78714429
20130927,13.78,186.92,33.27,44.62857
20130930,13.751,185.17999,33.28,44.17285571
20131001,13.84,186.38,33.58,46.37428571
20131002,13.83,184.96001,33.92,47.24714429
20131003,13.83,183.86,33.86,45.96
20131004,13.84,184.10001,33.88,46.75143
20131007,13.84,182.00999,33.3,45.45142857
20131008,13.83,178.72,33.01,43.18857286
20131009,13.83,181.32001,33.07,41.20428429
20131010,13.835,184.77,33.76,43.42771286
20131011,13.845,186.16,34.13,42.97828429
20131014,13.845,186.97,34.45,46.33714143
20131015,13.83,184.66,34.49,45.95571429
20131016,13.849,186.73,34.64,46.12542714
20131017,13.85,174.83,34.92,47.15714429
20131018,13.83,173.78,34.96,47.64285714
20131021,13.85,172.86,34.99,50.71285571
20131022,13.845,174.97,34.58,46.07485571
20131023,13.84,175.77,33.76,47.17714143
20131024,13.85,177.8,33.72,47.31714286
20131025,13.84,176.85001,35.73,46.86157286
20131028,13.83,177.35001,35.57,44.85714286
20131029,13.86,182.12,35.52,46.75714143
20131030,,180.14999,35.54,45.44857286
20131031,,179.21001,35.405,46.06857286
20131101,,179.23,35.525,47.03785857
20131104,,180.27,35.94,48.22857286
20131105,,177.85001,36.64,48.78571429
20131106,,179.19,38.18,47.94714286
20131107,,180,37.5,46.69428429
20131108,,179.99001,37.78,47.84285571
20131111,,182.88,37.59,48.27285714
20131112,,183.07001,37.36,47.67571571
20131113,,183.55,38.155,47.89771429
20131114,,182.21001,38.021,48.93857286
20131115,,183.19,37.841,49.96571571
20131118,,184.47,37.2,48.82428429
20131119,,185.25,36.74,48.18428714
20131120,,185.19,37.08,48.50285571
20131121,,184.13,37.4,49.78571429
20131122,,181.3,37.57,49.69285857
20131125,,178.94,37.64,50.03428429
20131126,,177.31,37.35,50.74285857
20131127,,178.97,37.6,51.78428429
20131129,,179.67999,38.13,52.25714143
20131202,,177.48,38.45,51.98857286
20131203,,176.08,38.31,51.84857143
20131204,,175.74001,38.94,50.89571286
20131205,,176.08,38,51.15142857
